UserID,AltMode,Base,FolderPath,HasLabel,LabelID,Name,OBJECTID,SymbolID,X,Y
"0","-1","0.0","Document/HAWK/Active","-1","0.0","SAM Site - (21.50145, 40.57196)","113.0","0.0",4516449.927685,2451772.931933
"0","-1","0.0","Document/HAWK/Active","-1","0.0","SAM Site - (25.08439, 121.31583)","114.0","0.0",13504816.754722,2886113.845159
"0","-1","0.0","Document/HAWK/Active","-1","0.0","SAM Site - (25.93563, 50.60394)","115.0","0.0",5633204.498975,2991110.253814
"0","-1","0.0","Document/HAWK/Active","-1","0.0","SAM Site - (26.29374, 50.62271)","116.0","0.0",5635294.522415,3035507.248251
"0","-1","0.0","Document/HAWK/Active","-1","0.0","SAM Site - (29.90636, 31.13460)","117.0","0.0",3465887.706733,3491518.322304
"0","-1","0.0","Document/HAWK/Active","-1","0.0","SAM Site - (30.01809, 31.30528)","118.0","0.0",3484887.606102,3505875.484897
"0","-1","0.0","Document/HAWK/Active","-1","0.0","SAM Site - (30.15778, 31.13125)","119.0","0.0",3465514.786439,3523846.899114
"0","-1","0.0","Document/HAWK/Active","-1","0.0","SAM Site - (30.20107, 31.36637)","120.0","0.0",3491688.002475,3529421.402565
"0","-1","0.0","Document/HAWK/Active","-1","0.0","SAM Site - (30.34301, 32.03541)","121.0","0.0",3566165.528554,3547717.347829
"0","-1","0.0","Document/HAWK/Active","-1","0.0","SAM Site - (30.35132, 32.22641)","122.0","0.0",3587427.885254,3548788.903453
"0","-1","0.0","Document/HAWK/Active","-1","0.0","SAM Site - (30.42924, 32.21512)","123.0","0.0",3586170.754244,3558844.185826
"0","-1","0.0","Document/HAWK/Active","-1","0.0","SAM Site - (30.43582, 32.09541)","124.0","0.0",3572844.920640,3559694.355777
"0","-1","0.0","Document/HAWK/Active","-1","0.0","SAM Site - (30.49834, 32.05682)","125.0","0.0",3568548.433574,3567768.991539
"0","-1","0.0","Document/HAWK/Active","-1","0.0","SAM Site - (30.70614, 32.06931)","126.0","0.0",3569939.481931,3594643.698093
"0","-1","0.0","Document/HAWK/Active","-1","0.0","SAM Site - (35.80072, 51.57558)","127.0","0.0",5741367.080329,4273235.146452
"0","-1","0.0","Document/HAWK/Active","-1","0.0","SAM Site - (35.74005, 51.61605)","128.0","0.0",5745872.180121,4264911.902498
"0","-1","0.0","Document/HAWK/Active","-1","0.0","SAM Site - (38.04676, 46.20703)","129.0","0.0",5143742.828031,4586033.116106
"0","-1","0.0","Document/HAWK/Active","-1","0.0","SAM Site - (36.22306, 59.66365)","130.0","0.0",6641727.359507,4331357.513455
"0","-1","0.0","Document/HAWK/Active","-1","0.0","SAM Site - (33.68872, 130.67808)","131.0","0.0",14547016.766845,3987080.250519
"0","-1","0.0","Document/HAWK/Active","-1","0.0","SAM Site - (31.08540, 35.32870)","132.0","0.0",3932772.560430,3643844.542565
"0","-1","0.0","Document/HAWK/Active","-1","0.0","SAM Site - (42.82451, 141.56502)","133.0","0.0",15758945.606581,5285298.359890
"0","-1","0.0","Document/HAWK/Active","-1","0.0","SAM Site - (40.55599, 141.46650)","134.0","0.0",15747979.078265,4947069.684776
"0","-1","0.0","Document/HAWK/Active","-1","0.0","SAM Site - (42.82605, 141.71812)","135.0","0.0",15775989.399858,5285532.100003
"0","-1","0.0","Document/HAWK/Active","-1","0.0","SAM Site - (42.91359, 141.53560)","136.0","0.0",15755670.921120,5298828.902780
"0","-1","0.0","Document/HAWK/Active","-1","0.0","SAM Site - (44.38894, 142.44821)","137.0","0.0",15857262.312933,5525830.314114
"0","-1","0.0","Document/HAWK/Active","-1","0.0","SAM Site - (30.29979, 36.08492)","138.0","0.0",4016954.585758,3542143.422977
"0","-1","0.0","Document/HAWK/Active","-1","0.0","SAM Site - (30.31383, 36.21335)","139.0","0.0",4031251.570599,3543954.272653
"0","-1","0.0","Document/HAWK/Active","-1","0.0","SAM Site - (31.80220, 36.10055)","140.0","0.0",4018694.954677,3737373.824129
